Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS  DE NÍVEL SUPERIOR DA SAÚDE DE VITÓRIA LTDA. - UNICRED VITÓRIA;39808449;b3S;;I;2;VITORIA;ES;42156;1958;0;906;0;0;0;2864;-918;0;0;0;-45;-963;1900;74;128;-747;-979;-3;0;0;-7;-1534;366;-1;365;0;0;365;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO JOÃO DA BOA VISTA - CREDIVISTA;74248949;b3S;;I;2;SAO JOAO DA BOA VISTA;SP;42156;2490;0;366;0;0;0;2856;-895;0;0;0;-55;-951;1905;35;10;-589;-413;-18;0;0;0;-976;930;0;930;-86;-99;745;0
BRX CC LTDA. - PRUDENCIAL;1000082413;n2;;I;2;RIO DE JANEIRO;RJ;42156;0;0;0;0;2852;0;2852;0;0;0;0;0;0;2852;4;0;-382;-360;-142;0;44;-1989;-2825;26;5;31;-15;0;17;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE BOA VISTA-CRESOL BOA VISTA;4929712;b3S;;I;2;SAO LOURENCO DO SUL;RS;42156;2076;0;768;0;0;0;2843;-1232;-221;0;0;-566;-2019;824;331;8;-747;-680;0;0;0;-218;-1306;-482;-24;-506;0;0;-506;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA SERRA GERAL DE MINAS LTDA. - SICOOB CREDIGERAIS;2804469;b3S;;I;2;JANAUBA;MG;42156;2116;0;689;0;0;0;2805;-926;-10;0;0;-49;-986;1820;154;482;-910;-857;-7;0;101;-126;-1164;656;-31;625;-2;0;623;0
BCO CAPITAL S.A. - PRUDENCIAL;1000081641;b1;;I;2;SALVADOR;BA;42156;909;0;1885;0;0;0;2794;-7;0;0;0;-931;-938;1855;33;20;-1314;-954;-135;0;3;0;-2347;-492;7;-485;-521;0;-1006;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO WALMART LTDA. - SICOOB COOPERBOM;74026998;b3S;;I;2;SALVADOR;BA;42156;2627;0;165;0;0;0;2792;-175;-241;0;0;-154;-570;2222;132;35;-989;-767;-16;0;150;-118;-1573;649;-27;622;-6;0;616;0
COOPERATIVA DE ECONOMIA E CRÉDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DE NIVEL SUPERIOR DA AREA DE SAUDE DE SALVADOR E REGIAO METROPOLITANA LTDA - SICOOB CREDMED;7440317;b3S;;I;2;SALVADOR;BA;42156;2433;0;356;0;0;0;2790;-576;-26;0;0;-287;-889;1900;269;441;-992;-949;-26;0;62;-30;-1224;676;-24;652;-19;0;633;-339
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ARATIBA-CRESOL ARATIBA;4565791;b3S;;I;2;ARATIBA;RS;42156;1829;0;934;0;0;0;2762;-1180;-159;0;0;-599;-1938;824;252;1;-484;-338;0;0;0;-105;-673;151;3;154;0;0;154;0
GUITTA CC LTDA - PRUDENCIAL;1000082107;n2;;I;2;SAO PAULO;SP;42156;0;0;52;0;2706;0;2758;0;0;0;0;-3;-3;2756;4533;0;-1524;-4210;-523;0;0;-685;-2409;346;0;346;-131;0;216;0
JSL ARRENDAMENTO MERCANTIL - PRUDENCIAL;1000084480;n1;;I;3;BARUERI;SP;42156;0;1807;949;0;0;0;2757;-3;0;-1439;0;-48;-1490;1267;0;26;-3196;-801;-62;0;10;-25;-4046;-2780;0;-2780;1112;0;-1668;0
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DA ABB - COOPERABB;51010858;b3S;;I;2;GUARULHOS;SP;42156;2600;0;147;0;0;0;2746;-1;0;0;0;-95;-96;2651;0;0;-342;-173;-9;0;0;-5;-529;2121;0;2121;-1;0;2120;-1986
AFAL - PRUDENCIAL;1000081081;n1;;I;1;MACEIO;AL;42156;903;0;1842;0;0;0;2745;0;-36;0;0;-176;-212;2534;5;0;-1196;-902;-123;0;730;-151;-1637;897;0;897;-381;0;516;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS INTEGRANTES DO MINISTERIO PUBLICO DO RIO GRANDE DO SUL - SICREDI MP;3662047;b3S;;I;2;PORTO ALEGRE;RS;42156;1323;0;1396;0;0;0;2719;-1744;-29;0;0;-2;-1775;944;29;5;-345;-48;-1;0;42;-217;-535;409;0;409;-3;0;405;0
COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA;204963;b3S;;I;2;SEARA;SC;42156;1093;0;1608;0;0;0;2701;-1360;-162;0;0;-137;-1659;1042;167;17;-424;-453;0;0;0;-93;-786;256;90;346;0;0;346;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS GERAIS E CAMPO DO MEIO LTDA - SICOOB CREDCAM;71146450;b3S;;I;2;CAMPOS GERAIS;MG;42156;2006;0;664;0;0;0;2670;-760;-221;0;0;17;-963;1707;211;240;-796;-410;-14;0;275;-67;-562;1145;5;1149;-32;-58;1059;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE RIBEIRÃO PRETO E REGIÃO - SICOOB COOPERAC;8071414;b3S;;I;2;RIBEIRAO PRETO;SP;42156;2074;0;576;0;0;0;2650;-625;0;0;0;-382;-1007;1643;411;228;-739;-978;-6;0;26;-55;-1112;531;-2;529;-10;-41;478;-119
INTERCAM CC LTDA - PRUDENCIAL;1000081926;n2;;I;2;SAO BERNARDO DO CAMPO;SP;42156;0;0;187;-70;2532;0;2648;0;0;0;0;0;0;2648;4051;0;-2932;-3220;-468;0;5;-5;-2569;80;11;90;-27;0;63;0
AGENCIA DE FOMENTO DO RN S.A. - PRUDENCIAL;1000081043;n1;;I;1;NATAL;RN;42156;702;0;1938;0;0;0;2640;0;-97;0;0;200;103;2743;1855;0;-1703;-1010;-265;0;1723;-147;454;3197;33;3229;-247;0;2983;0
SLW CVC LTDA - PRUDENCIAL;1000082815;n2;;I;2;SAO PAULO;SP;42156;0;0;2115;-9;515;0;2621;1;0;0;0;16;15;2636;5181;2564;-6091;-24862;-853;0;34;-315;-24343;-21707;1;-21706;7022;0;-14683;0
COOPERATIVA DE CRÉDITO RURAL DOS PRODUTORES DE LEITE DO VALE DO RIO GRANDE LTDA - SICOOB CREDILEITE;86585049;b3S;;I;2;UBERABA;MG;42156;1801;0;814;0;0;0;2615;-588;-20;0;0;-3;-611;2003;171;92;-1167;-629;-24;0;84;-46;-1518;486;0;486;-16;0;469;0
BIORC FINANCEIRA - CFI S.A. - PRUDENCIAL;1000083663;n1;;I;2;FLORIANOPOLIS;SC;42156;2590;0;23;0;0;0;2613;-354;0;0;0;-300;-653;1960;0;224;-573;-446;-125;0;1;-37;-955;1004;0;1004;-341;-3;660;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS E PRESTADORES DE SERVIÇO DO GRUPO ARCELORMITTAL - SICOOB COPESITA;19875244;b3S;;I;2;TIMOTEO;MG;42156;2014;0;588;0;0;0;2602;-778;0;0;0;-433;-1211;1391;120;88;-665;-651;-12;0;134;-76;-1064;327;1;327;-18;0;309;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE DE OURINHOS - OURICRED;2179673;b3S;;I;2;OURINHOS;SP;42156;1851;0;751;0;0;0;2601;-1318;0;0;0;-130;-1448;1153;119;33;-485;-297;-9;32;135;-163;-635;518;-2;516;0;0;516;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAPITÓLIO LTDA   SICOOB CREDICAPI;804046;b3S;;I;2;CAPITOLIO;MG;42156;1912;0;689;0;0;0;2601;-750;-171;0;0;-41;-962;1639;332;202;-978;-604;-16;0;72;-77;-1070;570;0;570;-37;0;533;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO FRANCISCO DE SALES LTDA.- SICOOB CREDICOOPERTRIL;1374196;b3S;;I;2;SAO FRANCISCO DE SALES;MG;42156;2157;0;444;0;0;0;2601;-525;-46;0;0;-816;-1386;1215;107;173;-700;-334;-10;0;66;-62;-760;455;0;455;-18;0;437;0
COLUNA S.A. DTVM - PRUDENCIAL;1000083728;n2;;I;2;RIO DE JANEIRO;RJ;42156;211;0;1228;0;1138;0;2578;0;0;0;0;0;0;2578;7;0;-498;-1640;-111;0;0;0;-2242;336;1;335;-82;0;253;0
ACCIÓN MICROFINANÇAS SCMEPP - PRUDENCIAL;1000083319;n1;;I;3;MANAUS;AM;42156;2473;0;-293;392;0;0;2573;0;0;0;0;-7;-7;2565;700;0;-3057;-2216;-407;0;0;-876;-5857;-3291;190;-3101;0;0;-3101;0
SOCIALCRED S/A SCMEPP - PRUDENCIAL;1000083027;n1;;I;2;RIO DE JANEIRO;RJ;42156;2561;0;0;0;0;0;2561;0;-291;0;0;-327;-618;1943;335;0;-638;-589;-120;0;0;-91;-1102;842;-21;820;-252;0;568;-246
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GUARANI DAS MISSÕES - CRESOL GUARANI DAS MISSÕES;8488377;b3S;;I;2;GUARANI DAS MISSOES;RS;42156;2296;0;237;0;0;0;2533;-366;-313;0;0;-1128;-1807;726;366;3;-473;-622;-9;0;338;-201;-598;128;-328;-199;0;0;-199;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SARANDI-CRESOL SARANDI;5220243;b3S;;I;2;SARANDI;RS;42156;2159;0;374;0;0;0;2533;-869;-256;0;0;-1549;-2674;-142;253;37;-604;-606;0;0;25;-202;-1097;-1239;11;-1228;0;0;-1228;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE DONA EMMA - CRESOL DONA EMMA;4261151;b3S;;I;2;DONA EMMA;SC;42156;1954;0;572;0;0;0;2526;-1086;-183;0;0;-121;-1390;1135;180;9;-597;-565;0;0;10;-147;-1110;25;7;32;0;0;32;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE PRAIA GRANDE E REGIÃO - SICOOB COOPERACE;9639338;b3S;;I;2;PRAIA GRANDE;SP;42156;1961;0;556;0;0;0;2517;-705;0;0;0;-427;-1132;1385;136;152;-401;-557;-3;0;26;-10;-657;727;8;735;-8;0;727;0
CONECTA CC LTDA - PRUDENCIAL;1000082406;n2;;I;2;SALVADOR;BA;42156;0;0;0;0;2516;0;2516;0;0;0;0;0;0;2516;0;0;-145;-2044;-117;0;0;-2;-2308;209;0;209;0;0;209;-34
GRACO C.C. S.A. - PRUDENCIAL;1000082169;n2;;I;2;POA;SP;42156;0;0;5;0;2501;0;2505;0;0;0;0;65;65;2571;1120;2;-1560;-2213;-222;0;8;-12;-2878;-307;0;-307;0;0;-307;0
COOPERATIVA DE CRÉDITO RURAL DE MAIRI LTDA. - SICOOB COOPEMAR;4174720;b3S;;I;2;MAIRI;BA;42156;1648;0;834;0;0;0;2483;-520;-19;0;0;-403;-941;1541;323;451;-1067;-1028;-24;0;51;-68;-1362;179;-15;164;-13;0;151;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ARARAQUARA E REGIÃO - SICOOB IESACRED;53236808;b3S;;I;2;ARARAQUARA;SP;42156;2190;0;289;0;0;0;2479;-429;0;0;0;-518;-947;1531;196;273;-882;-916;-7;0;32;-23;-1328;204;-49;155;-12;-10;133;0
COOPERATIVA DE CRÉDITO RURAL DE SÃO VICENTE DE MINAS LTDA. - SICOOB CREDISAVI;86476199;b3S;;I;2;SAO VICENTE DE MINAS;MG;42156;2248;0;222;0;0;0;2470;-566;-116;0;0;-242;-924;1546;242;269;-811;-772;-15;0;78;-92;-1100;446;0;446;-29;0;417;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM;4572960;b3S;;I;2;FLORIANOPOLIS;SC;42156;1665;0;803;0;0;0;2468;-1104;1;0;0;-12;-1116;1352;104;37;-636;-711;-12;0;14;-110;-1314;38;-15;23;-9;0;14;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MILITARES, POLÍCIA CIVIL E DA SECRETARIA DA EDUCAÇÃO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB COOPEMG;3269540;b3S;;I;2;BELO HORIZONTE;MG;42156;2280;0;188;0;0;0;2468;-376;-453;0;0;-155;-983;1485;167;45;-889;-557;-18;0;88;-156;-1319;165;9;174;-9;0;165;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAÇADOR   SICOOB CAÇADOR SC;86791837;b3S;;I;2;CACADOR;SC;42156;2011;0;457;0;0;0;2468;-814;-57;0;0;-640;-1511;957;153;378;-349;-570;-6;0;9;-140;-524;433;5;437;-20;0;418;0
NOMINAL DTVM LTDA - PRUDENCIAL;1000083869;n2;;I;2;RIO DE JANEIRO;RJ;42156;0;0;2455;0;0;0;2455;0;0;0;0;0;0;2455;26;0;-401;-1978;-114;0;25;0;-2441;14;1;13;0;0;13;0
COOPERATIVA DE CRÉDITO MÚTUO DOS DESPACHANTES DE TRÂNSITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CREDITRAN;4715685;b3S;;I;2;FLORIANOPOLIS;SC;42156;1981;0;452;0;0;0;2433;-935;-22;0;0;-77;-1035;1398;46;2692;-1257;-1978;-7;0;0;-63;-567;831;36;867;-20;0;846;-299
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE LEME - SICOOB CREDIACIL;8795285;b3S;;I;2;LEME;SP;42156;1803;0;627;0;0;0;2430;-832;0;0;0;-293;-1125;1305;178;236;-529;-570;-11;0;29;-29;-695;610;0;610;-13;0;597;0
ELITE - CCVM LTDA - PRUDENCIAL;1000082530;n2;;I;2;RIO DE JANEIRO;RJ;42156;1;0;2430;1;0;0;2430;-91;0;0;0;0;-91;2339;3442;1999;-2809;-5044;-566;0;0;0;-2978;-640;0;-640;0;0;-640;0
RPW SCMEPP - PRUDENCIAL;1000083209;n1;;I;2;SAO PAULO;SP;42156;2418;0;1;0;0;0;2419;-52;-7;0;0;-10;-69;2350;0;611;-691;-1397;-138;0;3;-16;-1628;721;-45;676;-217;0;459;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE LARANJEIRAS DO SUL - CRESOL LARANJEIRAS DO SUL;1086342;b3S;;I;2;LARANJEIRAS DO SUL;PR;42156;2027;0;391;0;0;0;2418;-210;-554;0;0;-1702;-2465;-47;261;170;-748;-513;-3;0;134;-229;-928;-975;-9;-984;0;1;-985;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ITAPEJARA D`OESTE - CRESOL ITAPEJARA D`OESTE;4973378;b3S;;I;2;ITAPEJARA D'OESTE;PR;42156;1984;0;428;0;0;0;2412;-430;-470;0;0;-488;-1388;1024;259;76;-453;-530;0;0;40;-168;-777;247;3;249;-7;-13;230;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CORONEL VIVIDA - CRESOL CORONEL VIVIDA;2446089;b3S;;I;2;CORONEL VIVIDA;PR;42156;1738;0;657;0;0;0;2395;-610;-435;0;0;697;-348;2048;373;49;-568;-482;1;0;35;-817;-1412;636;-7;629;-2;-16;610;-129
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE E DA EDUCAÇÃO DO NORTE PAULISTA - UNICRED NORTE PAULISTA;2250781;b3S;;I;2;BEBEDOURO;SP;42156;2072;0;310;0;0;0;2382;-765;0;0;0;-152;-917;1465;100;38;-620;-701;-5;0;15;-8;-1181;284;0;284;1;0;283;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS METALÚRGICOS DA GRANDE SÃO PAULO - SICOOB METALCRED;4833655;b3S;;I;2;SAO PAULO;SP;42156;1919;0;451;0;0;0;2370;-238;0;0;0;-60;-298;2072;44;76;-773;-501;-4;0;155;-51;-1054;1017;0;1017;0;-74;943;0
FAMILIA PAULISTA CI S.A. - PRUDENCIAL;1000083429;n1;;I;2;SANTOS;SP;42156;144;0;1624;0;0;597;2365;-1675;0;0;0;0;-1675;690;43;0;-949;-2479;-190;0;3260;-33;-348;342;-37;306;-133;0;173;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE VITÓRIA DA CONQUISTA;2833202;b3S;;I;2;VITORIA DA CONQUISTA;BA;42156;1725;0;635;0;0;0;2360;-514;0;0;0;-244;-757;1603;69;66;-414;-804;1;0;1;-4;-1085;518;0;517;0;0;517;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DO GRUPO ZEMA LTDA.;71378426;b3S;;I;2;ARAXA;MG;42156;1650;0;708;0;0;0;2358;-415;0;0;0;-32;-448;1910;110;304;-811;-695;-12;0;118;-93;-1080;830;3;834;-11;0;823;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JARAGUÁ DO SUL E REGIÃO - SICOOB CEJASCRED;12384953;b3S;;I;2;JARAGUA DO SUL;SC;42156;1720;0;633;0;0;0;2353;-862;0;0;0;-588;-1449;904;205;219;-370;-536;-9;0;8;-25;-509;395;6;401;-14;0;387;-167
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE TRES BARRAS DO PARANA - CRESOL TRES BARRAS DO PARANA;4273001;b3S;;I;2;TRES BARRAS DO PARANA;PR;42156;1647;0;698;0;0;0;2345;-481;-432;0;0;-293;-1207;1138;282;178;-659;-623;-1;0;315;-222;-730;408;-6;402;-2;-35;364;-64
COOPERATIVA DE ECONOMIA E CREDITO MUTUO  DOS CORRETORES DE SEGUROS DE PORTO ALEGRE;2999687;b3S;;I;2;PORTO ALEGRE;RS;42156;1627;0;712;0;0;0;2338;-822;0;0;0;-559;-1381;957;23;101;-569;-495;1;0;4;-24;-961;-3;0;-4;-4;0;-8;0
NOVA FUTURA DTVM LTDA - PRUDENCIAL;1000083759;n2;;I;2;SAO PAULO;SP;42156;0;0;2335;2;0;0;2336;0;0;0;0;0;0;2336;7253;1889;-2615;-6994;-1011;0;459;-780;-1800;537;0;537;-246;0;291;0
BROOKFIELD - PRUDENCIAL;1000080453;n1;;C;3;RIO DE JANEIRO;RJ;42156;0;0;2328;0;0;0;2328;0;0;0;0;0;0;2328;336;0;-1477;-1893;-131;-547;2;-521;-4231;-1903;0;-1903;-39;0;-1942;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA UNIÃO NO NORDESTE;3102185;b3S;;I;2;JOAO PESSOA;PB;42156;2116;0;210;0;0;0;2326;-366;0;0;0;-60;-427;1900;239;150;-955;-902;-9;0;87;-79;-1469;431;-25;406;-2;0;404;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SCHAEFFLER;62284385;b3S;;I;2;SOROCABA;SP;42156;1879;0;444;0;0;0;2323;1;0;0;0;-22;-23;2300;0;0;-134;-113;-22;0;0;0;-269;2031;3;2033;-125;0;1908;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PÉROLA DO VALE - SICOOB/SC CREDIPÉROLA;82133182;b3S;;I;2;TIMBO;SC;42156;1951;0;372;0;0;0;2323;-766;-4;0;0;-283;-1053;1270;230;279;-769;-665;-13;0;14;-86;-1009;261;2;263;-14;0;249;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SERTÃO DE MINAS GERAIS LTDA. - SICOOB SERTÃO MINAS;1667352;b3S;;I;2;PIRAPORA;MG;42156;1912;0;401;0;0;0;2313;-646;0;0;0;-146;-793;1521;188;287;-892;-643;-18;0;7;-32;-1103;417;1;417;-15;0;402;0
COOPERATIVA DE CRÉDITO MÚTUO E SERVIÇOS FINANCEIROS DOS EMPREGADOS DO SISTEMA FINANCEIRO E DOS CONTABILISTAS NO ESTADO DO PARANÁ;5097757;b3S;;I;2;CURITIBA;PR;42156;2113;0;197;0;0;0;2309;-425;0;0;0;-298;-723;1587;0;0;-658;-274;0;0;0;-15;-947;640;0;640;0;0;640;-321
COOPERATIVA DE CRÉDITO RURAL DE NOVA BRASILÂNDIA D'OESTE LTDA.;5597773;b3S;;I;2;NOVA BRASILANDIA;RO;42156;2200;0;108;0;0;0;2308;-414;-7;0;0;-73;-494;1814;52;11;-613;-351;-3;0;14;-112;-1003;811;1;813;0;0;813;-214
AG. FOMENTO ESTADO DO TOCANTINS - PRUDENCIAL;1000081122;n1;;I;1;PALMAS;TO;42156;1411;0;893;0;0;0;2304;0;-5;0;0;-521;-525;1779;0;21;-1373;-773;-103;0;10;-20;-2239;-460;0;-460;0;0;-460;0
PIONEER CC LTDA - PRUDENCIAL;1000082183;n2;;I;2;SAO PAULO;SP;42156;0;0;0;0;2296;0;2296;0;0;0;0;-35;-35;2261;6201;0;-2846;-4614;-709;0;60;-6;-1914;347;57;404;-164;0;241;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE GETULIO VARGAS-CRESOL GETÚLIO VARGAS;5241145;b3S;;I;2;GETULIO VARGAS;RS;42156;1663;0;631;0;0;0;2294;-721;-273;0;0;-966;-1960;335;276;30;-462;-582;0;0;2;-82;-817;-483;-18;-501;0;0;-501;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE FREDERICO WESTPHALEN - CRESOL FREDERICO WESTPHALEN;17343510;b3S;;I;2;FREDERICO WESTPHALEN;RS;42156;1880;0;408;0;0;0;2288;-810;-102;0;0;-220;-1132;1156;160;13;-372;-366;1;0;10;-156;-713;444;-9;434;0;0;434;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTIÇA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS;4894460;b3S;;I;2;BELO HORIZONTE;MG;42156;2075;0;211;0;0;0;2286;-640;-41;0;0;-46;-727;1559;33;0;-443;-247;-11;0;61;0;-608;951;0;951;-4;0;947;-339
COOPERATIVA DE CRÉDITO RURAL DE OURO   SULCREDI/OURO;7853842;b3S;;I;2;OURO;SC;42156;1794;0;450;0;0;0;2244;-635;-119;0;0;-147;-900;1344;46;22;-474;-413;0;0;271;-87;-636;708;0;708;-28;0;679;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ABRIL;43438662;b3S;;I;2;SAO PAULO;SP;42156;2026;0;214;0;0;0;2240;1;0;0;0;-549;-550;1690;0;0;0;-912;-10;0;109;-73;-886;804;0;804;-79;0;725;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CERES E RIALMA LTDA;9576849;b3S;;I;2;CERES;GO;42156;1572;0;663;0;0;0;2236;-699;0;0;0;-223;-921;1315;59;57;-505;-449;-9;0;1;-6;-852;463;27;489;0;0;489;0
VISION S.A. CC - PRUDENCIAL;1000081892;n2;;I;2;SAO PAULO;SP;42156;0;0;25;0;2206;0;2231;0;0;0;0;18;18;2249;2029;0;-1137;-2879;-302;0;6;-28;-2311;-62;0;-62;0;0;-62;0
BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL;1000084033;n2;;I;3;RIO DE JANEIRO;RJ;42156;0;0;2752;-531;0;0;2221;0;0;0;0;0;0;2221;46507;0;-7728;-21689;-3428;0;8327;-9277;12711;14933;0;14933;-4553;-8671;1709;0
COOPERATIVA DE CRÉDITO RURAL DO EXTREMO OESTE DE SÃO PAULO;5463934;b3S;;I;2;VOTUPORANGA;SP;42156;1701;0;515;0;0;0;2216;-347;-63;0;0;149;-261;1955;123;138;-598;-703;-5;0;66;-28;-1008;946;8;955;-11;0;944;0
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DE LAGES   CREDICOMIN;9590601;b3S;;I;2;LAGES;SC;42156;1593;0;605;0;0;0;2198;-775;-54;0;0;-216;-1045;1153;150;66;-560;-646;-2;0;20;-39;-1011;142;1;141;0;-8;133;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DE UBERLÂNDIA LTDA.;65308447;b3S;;I;2;UBERLANDIA;MG;42156;2110;0;86;0;0;0;2196;-97;-124;0;0;-124;-344;1852;74;65;-650;-533;-7;0;98;-18;-970;882;1;882;-9;0;873;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TEÓFILO OTONI LTDA.;1709266;b3S;;I;2;TEOFILO OTONI;MG;42156;1792;0;396;0;0;0;2188;-759;0;0;0;-95;-854;1334;133;82;-579;-919;-2;0;0;-7;-1292;42;-9;33;0;0;33;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GRANDES RIOS - CRESOL GRANDES RIOS;7925729;b3S;;I;2;GRANDES RIOS;PR;42156;1650;0;535;0;0;0;2185;-519;-305;0;0;-258;-1081;1104;95;166;-480;-459;0;0;22;-126;-782;322;-7;315;-2;-16;297;-48
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE RIO CLARO - SICOOB CREDIACIRC;9527069;b3S;;I;2;RIO CLARO;SP;42156;1576;0;609;0;0;0;2185;-711;0;0;0;-349;-1060;1125;264;191;-463;-624;-5;0;19;-25;-644;481;4;485;-18;0;468;0
COOPERATIVA DE CRÉDITO MÚTUO DOS DENTISTAS E DEMAIS PROFISSIONAIS DA SAÚDE DE SÃO CARLOS - SICREDI SÃO CARLOS SP;4853988;b3S;;I;2;SAO CARLOS;SP;42156;1922;0;257;0;0;0;2180;-486;-15;0;0;-404;-904;1275;203;116;-483;-572;-6;0;41;-423;-1122;153;0;154;-16;0;138;0
DEBONI DTVM LTDA - PRUDENCIAL;1000084150;n2;;I;2;CURITIBA;PR;42156;0;0;0;0;2178;0;2178;0;0;0;0;0;0;2178;0;0;-1080;-837;-129;0;3;-2;-2045;134;-41;93;-30;0;63;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DAS FORÇAS ARMADAS, DO CORPO DE BOMBEIROS E POLÍCIA MILITAR DO DISTRITO FEDERAL LTDA. - SICOOB CABECRED;4649337;b3S;;I;2;BRASILIA;DF;42156;2067;0;103;0;0;0;2170;-387;-792;0;0;7;-1173;997;26;8;-322;-441;-1;172;3;-81;-635;362;0;362;0;0;362;-249
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DA ALIANÇA DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DA REGIÃO NOROESTE PAULISTA - GRANCRED NOROESTE PAULISTA;3149086;b3S;;I;2;VOTUPORANGA;SP;42156;1845;0;311;0;0;0;2156;-740;0;0;0;51;-689;1467;13;0;-531;-319;-3;0;9;-178;-1009;458;0;458;-3;-46;410;0
