Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
ELITE CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS LTDA;28048783;n2;;I;2;RIO DE JANEIRO;RJ;41609;0;0;1713;0;0;0;1713;-22;0;0;0;0;-22;1690;3507;1782;-2346;-4248;-472;0;5;0;-1772;-81;0;-82;0;0;-82;-769
MARSAM - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;57988677;n2;;I;2;SAO PAULO;SP;41609;0;0;1700;10;0;0;1710;0;0;0;0;0;0;1710;0;0;-443;-584;-85;1;0;0;-1112;598;-5;593;-97;0;496;-300
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE BAGE LTDA;2463485;b3S;;I;2;BAGE;RS;41609;1345;0;364;0;0;0;1709;-646;0;0;0;-8;-654;1055;27;18;-281;-307;0;0;0;-33;-576;479;0;479;1;0;479;-167
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE VITÓRIA DA CONQUISTA;2833202;b3S;;I;2;VITORIA DA CONQUISTA;BA;41609;1301;0;404;0;0;0;1705;-380;0;0;0;75;-305;1399;253;16;-331;-627;-2;0;3;-30;-718;681;-1;680;0;0;680;0
AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA;17312661;n2;;I;2;BELO HORIZONTE;MG;41609;0;0;1700;0;0;0;1700;0;0;0;0;3;3;1704;442;514;-1068;-1473;0;0;3;0;-1582;122;0;122;0;0;122;0
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFESSORES E FUNCIONÁRIOS DA UNIVERSIDADE DE CAXIAS DO SUL - SICREDI COOPERUCS;4525997;b3S;;I;2;CAXIAS DO SUL;RS;41609;1398;0;302;0;0;0;1700;-389;-15;0;0;41;-363;1336;119;44;-459;-197;-5;0;47;-360;-811;526;0;526;-12;0;514;-152
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TEÓFILO OTONI LTDA.;1709266;b3S;;I;2;TEOFILO OTONI;MG;41609;1299;0;396;0;0;0;1696;-445;0;0;0;-52;-497;1199;105;68;-448;-692;-4;0;3;-18;-985;214;1;215;1;0;214;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER JUDICIARIO DO RIO GRANDE DO SUL-SICREDI JUSTIÇA;3453295;b3S;;I;2;PORTO ALEGRE;RS;41609;1387;0;306;0;0;0;1693;-505;-8;0;0;-158;-671;1021;219;76;-576;-321;-8;0;47;-520;-1084;-63;0;-63;-13;0;-76;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL;43488782;b3S;;I;2;SAO PAULO;SP;41609;1550;0;137;0;0;0;1687;0;0;0;0;-81;-81;1606;0;0;-458;-133;-9;0;0;0;-601;1006;1;1007;-4;0;1002;-659
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE SÃO BERNARDO DO CAMPO - CREDIABC;3612679;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;41609;1476;0;204;0;0;0;1680;-131;0;0;0;-6;-138;1542;0;0;-602;-350;0;0;0;-6;-959;584;0;584;0;0;584;-604
GUITTA CORRETORA DE CAMBIO LTDA.;24074692;n2;;I;2;SAO PAULO;SP;41609;0;0;24;0;1656;0;1680;0;0;0;0;-2;-2;1678;4111;0;-1242;-3792;-451;0;845;-35;-563;1114;0;1114;-406;0;709;-173
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GRANDES RIOS - CRESOL GRANDES RIOS;7925729;b3S;;I;2;GRANDES RIOS;PR;41609;1445;0;228;0;0;0;1672;-336;-308;0;0;-49;-693;979;56;119;-343;-365;0;0;53;-82;-562;417;3;420;-1;-26;393;-80
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTIÇA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS;4894460;b3S;;I;2;BELO HORIZONTE;MG;41609;1538;0;132;0;0;0;1669;-316;-29;0;0;-83;-428;1241;13;0;-373;-191;-3;0;0;0;-554;687;0;687;1;0;686;-305
UNICRED CRATEUS - COOPERATIVA DE CRÉDITO DE PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA REGIÃO DE CRATEUS LTDA;68389;b3S;;I;2;CRATEUS;CE;41609;1396;0;266;0;0;0;1661;-389;-6;0;0;94;-300;1361;27;106;-381;-281;-2;0;31;-161;-660;701;-17;684;0;0;684;-285
AGÊNCIA DE FOMENTO DO ESTADO DO TOCANTINS S.A.;5474540;n1;;I;1;PALMAS;TO;41609;797;0;864;0;0;0;1660;0;0;0;0;-183;-183;1477;0;18;-704;-453;-81;0;3;-9;-1225;252;0;252;0;0;251;0
COOPERATIVA DE CRÉDITO DOS MAGISTRADOS, SERVIDORES DA JUSTIÇA DO ESTADO DE GOIÁS E EMPREGADOS DA CELG LTDA.;9552111;b3S;;I;2;GOIANIA;GO;41609;1499;0;158;0;0;0;1657;-264;-23;0;0;-127;-414;1243;62;26;-526;-470;-4;0;43;-46;-915;329;0;329;-6;0;323;-220
AGENCIA DE FOMENTO DO AMAPA S.A.;2929977;n1;;I;1;MACAPA;AP;41609;1625;0;29;0;0;0;1654;0;0;0;0;-503;-503;1152;749;0;-1372;-573;-82;0;32;-481;-1727;-576;5;-570;0;0;-570;0
COOPERATIVA DE CRÉDITO RURAL ASCOOB COOPERAR;2025743;b3S;;I;2;ARACI;BA;41609;1464;0;185;0;0;0;1649;-359;-23;0;0;-159;-541;1108;274;0;-528;-662;0;0;11;-91;-997;111;-12;98;0;0;98;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇAO SOLIDÁRIA DO VALE DAS ARAUCÁRIAS - CRESOL VALE DAS ARAUCÁRIAS;2483330;b3S;;I;2;TURVO;PR;41609;1477;0;162;0;0;0;1639;-157;-348;0;0;-203;-708;932;102;82;-478;-598;1;0;156;-91;-828;104;-41;62;0;-22;40;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE DE OURINHOS - OURICRED;2179673;b3S;;I;2;OURINHOS;SP;41609;1211;0;423;0;0;0;1634;-697;0;0;0;-11;-708;926;78;38;-421;-215;-6;5;2;-85;-605;321;0;321;-1;-47;272;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CORONEL MARTINS-CRESOL PEDRA BRANCA;5070112;b3S;;I;2;CORONEL MARTINS;SC;41609;1454;0;173;0;0;0;1627;-248;-243;0;0;-625;-1115;512;303;22;-382;-293;0;0;10;-159;-499;13;-2;11;-3;0;8;0
CODEPE - CORRETORA DE VALORES S.A.;9512542;n2;;I;2;RECIFE;PE;41609;0;0;1590;-22;56;0;1624;0;0;0;0;0;0;1624;582;0;-398;-607;-113;0;0;0;-536;1089;4272;5361;-61;0;5300;-500
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DE LAGES   CREDICOMIN;9590601;b3S;;I;2;LAGES;SC;41609;1201;0;421;0;0;0;1622;-464;-122;0;0;-284;-870;752;178;15;-371;-524;-2;0;1;-37;-740;12;0;11;0;0;11;-179
MUNDINVEST S.A.-CORRETORA DE CAMBIO E VALORES MOBILIARIOS;25674235;n2;;I;2;BELO HORIZONTE;MG;41609;246;0;1366;5;0;0;1617;0;0;0;0;0;0;1617;1007;294;-1515;-719;-187;0;648;-89;-561;1056;0;1056;326;-28;1355;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE RIO CLARO - SICOOB CREDIACIRC;9527069;b3S;;I;2;RIO CLARO;SP;41609;1293;0;314;0;0;0;1607;-451;0;0;0;-404;-855;752;173;148;-353;-442;-3;0;22;-190;-646;106;0;106;-9;0;97;-195
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE RIO CRIXÁS LTDA.;7108146;b3S;;I;2;CRIXAS;GO;41609;1358;0;245;0;0;0;1604;-212;-19;0;0;-44;-275;1329;43;154;-542;-410;-2;0;9;-29;-777;552;32;585;-11;0;574;-284
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FUNDACAO ZERBINI - COOPINCOR;1997612;b3S;;I;2;SAO PAULO;SP;41609;1413;0;176;0;0;0;1589;0;0;0;0;-34;-34;1555;0;0;-162;-277;1;0;35;0;-405;1151;0;1151;0;-23;1127;-1122
MAPFRE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;4160039;n2;;I;3;SAO PAULO;SP;41609;0;0;1586;0;0;0;1586;0;0;0;0;0;0;1586;25683;0;-5876;-8299;-1830;0;248;0;9926;11512;-17;11496;-4415;-716;6364;0
AGÊNCIA DE FOMENTO DE ALAGOAS S/A - AFAL;10769660;n1;;I;1;MACEIO;AL;41609;348;0;1238;0;0;0;1586;0;-65;0;0;-112;-176;1410;0;0;-613;-191;-92;0;19;-8;-886;524;-403;121;-26;0;95;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CHOPINZINHO - CRESOL CHOPINZINHO;2511232;b3S;;I;2;CHOPINZINHO;PR;41609;1125;0;460;0;0;0;1585;-428;-341;0;0;-60;-830;756;185;7;-406;-338;0;0;123;-88;-516;239;6;245;0;-22;223;-120
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE JOACABA;2853045;b3S;;I;2;JOACABA;SC;41609;601;0;983;0;0;0;1584;-596;0;0;0;-188;-784;800;0;0;-116;-81;0;0;0;-17;-214;586;0;586;0;0;586;-785
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE WITMARSUM - CRESOL WITMARSUM;7465539;b3S;;I;2;WITMARSUM;SC;41609;1335;0;244;0;0;0;1579;-420;-138;0;0;-595;-1152;427;160;7;-295;-300;0;0;20;-119;-528;-101;78;-23;-3;0;-26;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS METALÚRGICOS DA GRANDE SÃO PAULO - SICOOB METALCRED;4833655;b3S;;I;2;SAO PAULO;SP;41609;1322;0;250;0;0;0;1572;-143;0;0;0;-109;-252;1321;44;56;-502;-368;-2;0;69;-28;-732;589;0;589;0;-40;549;-606
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE LARANJEIRAS DO SUL - CRESOL LARANJEIRAS DO SUL;1086342;b3S;;I;2;LARANJEIRAS DO SUL;PR;41609;1428;0;144;0;0;0;1572;-108;-397;0;0;-82;-587;985;146;104;-533;-363;-7;0;205;-161;-609;376;-1;375;1;-45;329;-116
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO FEDERAL NO ESTADO DO ESPÍRITO SANTO - COOPSEFES;3639902;b3S;;I;2;VITORIA;ES;41609;1399;0;168;0;0;0;1567;-68;0;0;0;-122;-190;1377;14;49;-264;-726;-6;0;2;0;-931;446;0;446;-2;0;443;-153
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COOP - COOPERATIVA DE CONSUMO;47074323;b3S;;I;2;SANTO ANDRE;SP;41609;1494;0;71;0;0;0;1565;-110;-1;0;0;-118;-228;1337;6;9;-322;-562;0;0;43;-15;-841;495;1;494;-1;-23;471;-781
BRX CORRETORA DE CÂMBIO LTDA.;17904906;n2;;I;2;RIO DE JANEIRO;RJ;41609;0;0;0;0;1563;0;1563;0;0;0;0;0;0;1563;8;1;-172;-235;-80;0;0;-959;-1437;125;0;125;-34;0;91;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CIRCUITO DAS MALHAS LTDA. - SICOOB CREDMALHAS;3941182;b3S;;I;2;MONTE SIAO;MG;41609;1277;0;275;0;0;0;1553;-269;-105;0;0;-182;-555;997;54;282;-707;-672;-11;0;0;-72;-1125;-128;22;-106;0;0;-106;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS LOJISTAS DO VESTUARIO E CONFECÇÕES DE BARRA DO GARÇAS - SICOOB ARAGUAIA;5244177;b3S;;I;2;BARRA DO GARCAS;MT;41609;1391;0;157;0;0;0;1548;-296;0;0;0;-36;-332;1216;159;434;-617;-647;-5;0;0;-16;-692;524;15;539;-6;0;533;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DA ALIANÇA DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DA REGIÃO NOROESTE PAULISTA - GRANCRED NOROESTE PAULISTA;3149086;b3S;;I;2;VOTUPORANGA;SP;41609;1354;0;189;0;0;0;1543;-421;0;0;0;136;-285;1259;8;0;-517;-281;-3;0;10;-237;-1020;238;-15;223;-1;0;222;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE SAO GONÇALO DO PARA LTDA - SICOOB CREDISAOGONÇALO;41683228;b3S;;I;2;SAO GONCALO DO PARA;MG;41609;1064;0;479;0;0;0;1543;-345;-19;0;0;-24;-387;1155;137;204;-569;-465;-10;0;39;-75;-739;416;0;417;-16;0;400;-31
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE HUMAITÁ - CRESOL HUMAITÁ;5983995;b3S;;I;2;HUMAITA;RS;41609;1244;0;293;0;0;0;1537;-448;-170;0;0;-365;-983;554;384;2;-361;-380;0;0;92;-121;-383;171;-4;168;-1;0;166;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE TRES BARRAS DO PARANA - CRESOL TRES BARRAS DO PARANA;4273001;b3S;;I;2;TRES BARRAS DO PARANA;PR;41609;1250;0;287;0;0;0;1537;-262;-328;0;0;-35;-625;912;150;112;-504;-579;0;0;218;-163;-766;146;-2;144;0;-27;117;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES UNIVERSIDADE FEDERAL DO ESPIRITO SANTO - CRED-UFES;27302181;b3S;;I;2;VITORIA;ES;41609;1489;0;47;0;0;0;1536;-332;0;0;0;85;-247;1289;91;1;-752;-1975;-32;0;1410;-6;-1263;27;0;26;0;0;26;0
NOVA FUTURA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;4257795;n2;;I;2;SAO PAULO;SP;41609;0;0;1534;0;0;0;1534;0;0;0;0;0;0;1534;4114;0;0;-5193;-387;0;0;-20;-1485;49;0;49;0;0;49;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO MINISTERIO DA EDUCAÇÃO EM SÃO PAULO - COOPEMESP;73092827;b3S;;I;2;SAO PAULO;SP;41609;1500;0;28;0;0;0;1527;-52;-6;0;0;-3;-60;1467;13;32;-649;-421;-3;0;32;-64;-1060;406;0;406;0;0;406;-750
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE DORES DO INDAIÁ LTDA. - SICOOB CREDINDAIÁ;71069587;b3S;;I;2;DORES DO INDAIA;MG;41609;1022;0;503;0;0;0;1525;-422;-113;0;0;-19;-554;972;69;39;-481;-300;-9;0;4;-35;-715;257;24;281;-17;0;264;0
DOMUS COMPANHIA HIPOTECÁRIA;10372647;n1;;I;2;RIO DE JANEIRO;RJ;41609;723;0;795;0;0;0;1519;-30;-3;0;0;117;84;1602;930;0;-2050;-1837;-52;0;1912;-1808;-2906;-1304;73;-1231;1233;-12;-11;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO, DEFENSORES PÚBLICOS E SERVIDORES DO PODER JUDICIÁRIO NO ESTADO DO CEARÁ - COOPERJURIS;8041950;b3S;;I;2;FORTALEZA;CE;41609;1425;0;89;0;0;0;1514;-180;-571;0;0;-194;-945;569;5;10;-141;-132;1;0;16;-121;-363;205;0;205;0;-10;196;-134
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO CVRD E ENTIDADES VINCULADAS LTDA.;33924028;b3S;;I;2;RIO DE JANEIRO;RJ;41609;1418;0;86;0;0;0;1504;-152;-114;0;0;-70;-337;1167;4;106;-982;-410;-5;0;361;-17;-942;225;1;226;1;0;225;0
COOPERATIVA    DE    ECONOMIA    E    CRÉDITO   MÚTUO  MINUANO;88325113;b3S;;I;2;CANOAS;RS;41609;1411;0;93;0;0;0;1504;-31;0;0;0;-63;-94;1410;0;0;-512;-231;0;0;12;-21;-752;658;0;658;0;0;658;-439
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DA REGIÃO DE RIBEIRÃO PRETO - MEDCRED DE RIBEIRÃO PRETO;3575699;b3S;;I;2;RIBEIRAO PRETO;SP;41609;799;0;700;0;0;0;1500;-599;0;0;0;80;-519;980;59;20;-594;-275;-6;0;0;0;-797;183;0;183;-6;0;177;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PRANCHITA - CRESOL PRANCHITA;3190530;b3S;;I;2;PRANCHITA;PR;41609;1267;0;227;0;0;0;1494;-344;-277;0;0;-483;-1103;391;145;44;-214;-339;1;0;71;-93;-387;4;1;3;0;-14;-11;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE XAXIM-CRESOL XAXIM;3965737;b3S;;I;2;XAXIM;SC;41609;1304;0;189;0;0;0;1492;-417;-213;0;0;139;-491;1001;55;82;-401;-391;0;0;77;-129;-707;294;5;299;0;-20;279;0
CREDSEF - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE FAZENDA DO DISTRITO FEDERAL;3603683;b3S;;I;2;BRASILIA;DF;41609;1017;0;473;0;0;0;1491;-441;0;0;0;-80;-521;969;2;2;-320;-341;-14;0;2;-36;-706;264;0;264;0;0;264;-119
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TETRA PAK;67341487;b3S;;I;2;MONTE MOR;SP;41609;1343;0;143;0;0;0;1486;0;0;0;0;23;23;1509;0;0;-78;-150;0;0;34;0;-194;1316;0;1316;0;-14;1302;-922
BONCRED;51389;n1;;C;2;NOVO HAMBURGO;RS;41609;29;832;621;0;0;0;1481;0;-2;-687;0;4;-685;797;0;0;-269;-252;-423;0;31;0;-912;-116;0;-116;-91;0;-207;0
COOPERATIVA DE CRÉDITO RURAL ALTO RIO GRANDE LTDA - CREDIGRANDE;25626490;b3S;;I;2;LAVRAS;MG;41609;1323;0;137;0;0;0;1461;-159;-200;0;0;81;-278;1183;112;208;-685;-569;-8;0;26;-180;-1097;86;1;86;-8;0;78;0
COOPERATIVA ECONOMIA CRÉDITO MÚTUO SERVIDORES E EMPREGADOS MUNIC PREF MUNIC BELO HORIZONTE BETIM BRUMADINHO CONTAGEM IBIRITÉ NOVA LIMA RIBEIRÃO DAS NEVES SABARÁ SANTA LUZIA VESPASIANO SICOOB CREDISERV;1864151;b3S;;I;2;BELO HORIZONTE;MG;41609;1260;0;196;0;0;0;1456;-172;-8;0;0;-80;-261;1195;6;0;-560;-396;-2;0;28;-27;-951;245;0;245;0;0;245;-111
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO JAL LTDA.;5548335;b3S;;I;2;SAO JOAO DE MERITI;RJ;41609;1399;0;57;0;0;0;1455;0;0;0;0;-381;-381;1075;0;0;-214;-241;1;0;53;0;-403;672;0;672;0;0;672;-355
UNICRED CABO FRIO, COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE SAÚDE DE CABO FRIO LTDA.;2214201;b3S;;I;2;CABO FRIO;RJ;41609;1315;0;139;0;0;0;1454;-215;0;0;0;-35;-250;1204;81;23;-377;-488;0;0;0;-9;-771;433;1;434;0;0;434;0
COOMAMP COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO MEMBROS DE INSTITUIÇÕES PÚBLICAS CARREIRAS JURÍDICAS E SERVIDORES PÚBLICOS FEDERAIS, ESTADUAIS E MUNICIPAIS EM SÃO LUIS/MA E MUNICÍPIOS CIRCUNVIZINHOS;5545390;b3S;;I;2;SAO LUIS;MA;41609;1380;0;74;0;0;0;1454;-213;-221;0;0;-79;-513;941;107;7;-428;-344;-10;0;78;-128;-718;222;-164;58;-6;-3;49;-291
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INSTITUIÇÕES DE ENSINO SUPERIOR DO SUL DE MINAS LTDA. - CREDFENAS;2414044;b3S;;I;2;ALFENAS;MG;41609;461;0;986;0;0;0;1446;-834;0;0;0;-18;-853;594;8;14;-244;-321;-3;0;1;-69;-614;-20;1;-20;0;0;-20;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE E DA EDUCAÇÃO DO NORTE PAULISTA - UNICRED NORTE PAULISTA;2250781;b3S;;I;2;BEBEDOURO;SP;41609;1302;0;143;0;0;0;1445;-282;0;0;0;36;-246;1198;0;4;-470;-457;0;0;12;-8;-919;279;0;279;0;0;279;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE SAÚDE E DOS TRABALHADORES EM ENSINO DO DF LTDA. - SICOOB CREDIDF;1667861;b3S;;I;2;BRASILIA;DF;41609;1421;0;19;0;0;0;1440;-10;-202;0;0;125;-88;1352;9;24;-433;-558;-3;0;4;-47;-1004;348;31;379;-10;0;369;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO - SICOOB COOPERTEC;37433448;b3S;;I;2;CUIABA;MT;41609;1320;0;117;0;0;0;1437;-177;-12;0;0;-89;-278;1159;204;127;-715;-691;-19;0;0;-36;-1130;29;1;30;-11;0;18;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE INDAIAL - SC;8083363;b3S;;I;2;INDAIAL;SC;41609;1298;0;137;0;0;0;1435;-311;-34;0;0;-505;-850;585;125;72;-479;-691;-11;0;1;-29;-1012;-428;2;-426;0;0;-426;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DO MUNICÍPIO DE UBERABA E SUAS FUNDAÇÕES - SICOOB - CREDIMED LTDA.;71336432;b3S;;I;2;UBERABA;MG;41609;1176;0;252;0;0;0;1428;-288;0;0;0;-41;-328;1100;82;23;-677;-358;-10;0;93;-67;-914;185;-23;163;-2;0;160;0
COOPERATIVA DE CRÉDITO RURAL DE ESPIGÃO DO OESTE LTDA.;4985665;b3S;;I;2;ESPIGAO D'OESTE;RO;41609;1369;0;59;0;0;0;1428;-77;-2;0;0;-16;-95;1333;40;5;-430;-211;0;0;8;-5;-592;741;-35;706;0;0;706;-101
STARA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;17359351;n1;;I;2;NAO-ME-TOQUE;RS;41609;1336;0;90;0;0;0;1426;-197;0;0;0;-102;-299;1127;0;0;-330;-315;-66;0;0;1;-712;415;4;419;-75;0;343;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - COOPCREDI;2254376;b3S;;I;2;DORES DO INDAIA;MG;41609;1219;0;205;0;0;0;1424;-340;0;0;0;-152;-492;932;154;51;-339;-394;-6;0;12;-29;-551;381;1;381;-4;0;377;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CERRO LARGO - CRESOL CERRO LARGO;8239542;b3S;;I;2;CERRO LARGO;RS;41609;1297;0;121;0;0;0;1419;-255;-150;0;0;-625;-1030;389;235;5;-195;-221;0;0;92;-70;-154;234;0;234;-5;0;230;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE CONFECÇÕES DO SERTÃO DE MINAS GERAIS LTDA. - SICOOB SERTÃO MINAS;1667352;b3S;;I;2;PIRAPORA;MG;41609;1174;0;241;0;0;0;1416;-286;-15;0;0;-155;-455;961;107;159;-701;-564;-14;0;4;-31;-1040;-79;-37;-115;0;0;-116;0
ALBATROSS CORRETORA DE CAMBIO E VALORES S.A;5452073;n2;;I;2;SAO PAULO;SP;41609;0;0;1416;0;0;0;1416;0;0;0;0;0;0;1416;509;0;-192;-1703;-109;0;10;0;-1485;-70;0;-70;0;0;-70;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAÇADOR   SICOOB CAÇADOR SC;86791837;b3S;;I;2;CACADOR;SC;41609;1008;0;400;0;0;0;1408;-522;-65;0;0;-82;-669;740;133;242;-251;-595;-6;0;0;-159;-635;104;5;109;-18;0;91;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA USINA SANTA CRUZ - COPACRED;3480988;b3S;;I;2;AMERICO BRASILIENSE;SP;41609;1369;0;39;0;0;0;1408;-7;0;0;0;-157;-164;1244;0;0;-113;-100;1;0;19;-5;-199;1044;0;1044;0;-18;1026;-395
CORVAL - CORRETORA DE VALORES MOBILIARIOS S/A;17312786;n2;;I;2;BELO HORIZONTE;MG;41609;0;0;1406;0;0;0;1406;0;0;0;0;0;0;1406;1481;0;-1016;-4403;-315;0;3842;0;-410;996;-3;993;0;0;993;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MARMELEIRO - CRESOL MARMELEIRO;971297;b3S;;I;2;MARMELEIRO;PR;41609;1222;0;180;0;0;0;1403;-203;-260;0;0;-190;-654;749;131;26;-326;-277;0;0;111;-159;-494;255;0;255;1;-21;233;-103
NOMINAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;76637263;n2;;I;2;RIO DE JANEIRO;RJ;41609;0;0;1399;0;0;0;1399;0;0;0;0;0;0;1399;9;0;-342;-1284;-66;0;40;0;-1642;-243;-2;-244;0;0;-244;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS E SERVIDORES DO PODER JUDICIÁRIO E ÓRGÃOS JURÍDICOS ESTADUAIS E FEDERAIS NA GRANDE TERESINA - SICOOB JURISCRED/PI;5477038;b3S;;I;2;TERESINA;PI;41609;1325;0;66;0;0;0;1391;-181;-103;0;0;-349;-633;758;86;72;-286;-479;-8;0;0;-54;-669;89;-1;88;-9;-21;57;0
COOPERATIVA DE CRÉDITO RURAL DE NOVA BRASILÂNDIA D'OESTE LTDA.;5597773;b3S;;I;2;NOVA BRASILANDIA;RO;41609;1317;0;71;0;0;0;1389;-215;0;0;0;6;-209;1180;28;7;-446;-376;0;0;5;-7;-789;391;1;392;0;0;392;-102
